,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101
304,717.0,636.0,717.0,636.0,716.088623047,636.147338867,715.160461426,636.357971191,714.313842773,636.654663086,713.377441406,636.985168457,712.388305664,637.159606934,711.605957031,637.453918457,710.433654785,637.537902832,709.53918457,637.766174316,708.784545898,637.851257324,707.960205078,638.030822754,707.194152832,638.267211914,706.587646484,638.204040527,705.930664062,638.22668457,705.178283691,638.357543945,704.429016113,638.689453125,703.424682617,638.824035645,702.46875,639.024414062,701.569213867,639.182678223,700.687805176,639.439025879,699.823974609,639.55090332,698.925598145,639.636474609,698.063781738,639.904724121,697.230957031,640.037902832,696.356567383,640.187866211,695.674499512,640.613098145,694.945007324,640.749084473,694.11328125,640.933898926,693.22845459,641.085266113,692.485839844,641.233642578,691.731323242,641.488342285,691.102050781,641.75012207,690.370910645,641.789550781,689.624755859,641.96472168,689.0234375,642.031616211,688.171875,642.274291992,687.221191406,642.532653809,686.508605957,642.771972656,685.570373535,642.828857422,684.752624512,643.063720703,683.971008301,643.049987793,682.993591309,643.240783691,682.188354492,643.407226562,681.566955566,643.422119141,680.680358887,643.688964844,679.897521973,643.898803711,679.057312012,644.019714355,678.17199707,644.170715332,677.444824219,644.521789551,676.760620117,644.642272949,675.924072266,644.715698242,675.323913574,644.85760498,674.622619629,644.934326172,673.693664551,645.297241211,672.908752441,645.603271484,672.030395508,645.879943848,671.120483398,646.01159668,670.172363281,646.059997559,669.139709473,646.147277832,668.130737305,646.310852051,667.401123047,646.29119873,666.627380371,646.239257812,665.810668945,646.33190918,664.942138672,646.322387695,663.962036133,646.448181152,663.153686523,646.544006348,662.46496582,646.70526123,661.775512695,646.68157959,661.14831543,646.863769531,660.520263672,647.04473877,659.728027344,647.28503418,659.159606934,647.466552734,658.330688477,647.793884277,657.468505859,648.014221191,656.768371582,648.071105957,655.812316895,648.281616211,654.871520996,648.334289551,653.952941895,648.152404785,653.004943848,648.054504395,652.150268555,648.200561523,651.327636719,648.27130127,650.35760498,648.430969238,649.612854004,648.729248047,648.690551758,648.556274414,647.77557373,648.522033691,647.049255371,648.484375,646.357177734,648.543640137,645.639770508,648.456848145,645.085998535,648.325927734,644.235229492,648.289916992,643.287475586,648.664672852,642.620544434,648.718505859,641.623413086,648.880310059,640.717041016,649.010131836,639.922851562,648.872619629,638.995361328,649.077758789,637.953918457,649.104675293,637.080810547,649.153808594,636.130126953,649.171508789,635.27911377,649.519775391
305,113.0,608.0,113.0,608.0,112.666992188,608.114746094,112.125137329,608.465209961,111.762527466,608.825256348,111.348136902,609.099121094,110.842697144,609.368530273,110.413597107,609.536560059,109.832954407,609.557128906,109.49030304,609.782043457,109.14251709,609.774353027,108.770217896,609.923034668,108.563140869,610.13885498,108.339172363,610.064880371,107.990791321,610.141357422,107.7498703,610.258300781,107.41947937,610.394897461,106.948608398,610.561035156,106.487503052,610.796936035,105.962356567,610.903686523,105.574401855,611.154907227,105.124862671,611.234313965,104.745162964,611.317626953,104.302093506,611.727416992,103.990348816,611.866943359,103.509498596,612.008850098,103.256019592,612.276916504,102.991096497,612.310302734,102.617225647,612.412780762,102.133514404,612.616088867,101.913536072,612.61114502,101.552230835,612.783508301,101.452804565,612.824523926,101.18006134,612.818908691,100.851211548,612.939025879,100.71975708,613.010070801,100.309310913,613.082214355,99.8157272339,613.24407959,99.5376052856,613.287658691,99.1119537354,613.238342285,98.7002487183,613.403503418,98.4401931763,613.27947998,97.9662399292,613.328186035,97.5488052368,613.461547852,97.3060073853,613.461608887,96.8524017334,613.498413086,96.4942092896,613.60357666,96.1468353271,613.504333496,95.7585449219,613.600036621,95.4461364746,613.902587891,95.1410522461,613.900146484,94.7230453491,613.878173828,94.6513061523,613.937988281,94.2277908325,614.000061035,93.8009414673,614.317749023,93.4886779785,614.608459473,93.121383667,614.734558105,92.6772460938,614.781311035,92.1338195801,614.659851074,91.5913085938,614.523681641,91.0709609985,614.610473633,90.7619552612,614.39855957,90.3994598389,614.086120605,89.9295196533,613.985107422,89.5264892578,613.836181641,88.9960098267,613.713806152,88.6976165771,613.784729004,88.4015884399,613.652282715,88.0648880005,613.440856934,88.0028381348,613.937072754,87.7342605591,614.074584961,87.4137954712,614.339294434,87.3619384766,614.444580078,86.9254989624,614.624511719,86.4802474976,614.719177246,86.105682373,614.722412109,85.6010360718,614.817016602,85.1369476318,614.763671875,84.7188796997,614.336364746,84.2049789429,614.129394531,83.8639450073,614.243713379,83.4965667725,614.179748535,82.9466629028,614.163330078,82.5562744141,614.457275391,82.0633926392,614.159057617,81.6228027344,614.060302734,81.4154586792,613.968139648,81.1904373169,613.982116699,80.899887085,613.878356934,80.8531112671,613.753540039,80.5480651855,613.56451416,79.978012085,613.92791748,79.7026824951,613.890625,79.0969314575,613.992797852,78.6837463379,614.138366699,78.3005065918,613.929504395,77.8479995728,614.025512695,77.2921218872,614.075317383,76.9897079468,613.984619141,76.394859314,614.030883789,76.039894104,614.244445801
306,181.0,655.0,181.0,655.0,180.61151123,655.145996094,180.083404541,655.501281738,179.673324585,655.838256836,179.120300293,656.129943848,178.486938477,656.37878418,178.003601074,656.58001709,177.317276001,656.59588623,176.944488525,656.808166504,176.55619812,656.760253906,176.000534058,656.94329834,175.74029541,657.183959961,175.461868286,657.094299316,175.126602173,657.200378418,174.8565979,657.342773438,174.405685425,657.521606445,173.835220337,657.659973145,173.40675354,657.910583496,172.825546265,658.04284668,172.247009277,658.303466797,171.787475586,658.387268066,171.177459717,658.455383301,170.798995972,658.865234375,170.365341187,659.024108887,169.872390747,659.188110352,169.532653809,659.537658691,169.159500122,659.623352051,168.782196045,659.776672363,168.317382812,659.967407227,167.95085144,659.973144531,167.599212646,660.190185547,167.305358887,660.268859863,167.028137207,660.320129395,166.655715942,660.573364258,166.396118164,660.635498047,165.959320068,660.783325195,165.484909058,661.028564453,165.122634888,661.104980469,164.645004272,661.12109375,164.17288208,661.359008789,163.884780884,661.313781738,163.245849609,661.403442383,162.883407593,661.592712402,162.674163818,661.577514648,162.108856201,661.731994629,161.830673218,661.922668457,161.368942261,661.925292969,160.937850952,662.07635498,160.612030029,662.427856445,160.218399048,662.462585449,159.837875366,662.57019043,159.659286499,662.697509766,159.316314697,662.827209473,158.803894043,663.217956543,158.420028687,663.525512695,157.957809448,663.769592285,157.476867676,663.902709961,156.898345947,663.88104248,156.236816406,663.859130859,155.766082764,663.991882324,155.45942688,663.94909668,155.012863159,663.768066406,154.536804199,663.796386719,154.133071899,663.75567627,153.534973145,663.759765625,153.19039917,663.845703125,152.853164673,663.934997559,152.500579834,663.928527832,152.311828613,664.236999512,152.048156738,664.489074707,151.705108643,664.817016602,151.635238647,664.97265625,151.183044434,665.340270996,150.754302979,665.604431152,150.243133545,665.631408691,149.789810181,665.819396973,149.217010498,665.803649902,148.767990112,665.583251953,148.239044189,665.467285156,147.908157349,665.665649414,147.464324951,665.661804199,146.871398926,665.769165039,146.515686035,666.126159668,145.989547729,665.927978516,145.402587891,665.876953125,145.158584595,665.872741699,144.9347229,665.961364746,144.598098755,665.961791992,144.50289917,665.902099609,144.064697266,665.812561035,143.578201294,666.221618652,143.199264526,666.257751465,142.590759277,666.448181152,142.060424805,666.698303223,141.72668457,666.596130371,141.188278198,666.771179199,140.655151367,666.86328125,140.133987427,666.751220703,139.704574585,666.942749023,139.182693481,667.215698242
307,864.0,662.0,864.0,662.0,863.025634766,662.111999512,861.935913086,662.336303711,861.03692627,662.677978516,859.965209961,662.952941895,858.831848145,663.107543945,857.791809082,663.415771484,856.515014648,663.512878418,855.631652832,663.732788086,854.653625488,663.781738281,853.607421875,663.928894043,852.694519043,664.162719727,851.902709961,664.127502441,850.981140137,664.192199707,850.023132324,664.384338379,883.354858398,669.524047852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,471.0,508.0,471.0,508.0,470.496520996,508.100036621,469.908813477,508.386962891,469.343841553,508.704559326,468.759216309,508.987304688,468.03112793,509.120544434,467.542022705,509.382019043,466.769805908,509.377807617,466.222137451,509.584533691,465.783752441,509.635803223,465.168823242,509.834747314,464.824676514,510.03604126,464.445556641,509.960388184,464.017211914,509.98727417,463.66317749,510.141143799,463.158203125,510.324829102,462.53717041,510.45425415,461.984619141,510.704498291,461.271759033,510.84375,460.703399658,511.034790039,460.115570068,511.118774414,459.476379395,511.15524292,458.99911499,511.491119385,458.509552002,511.696258545,457.902130127,511.856842041,457.451568604,512.136047363,457.031219482,512.215698242,456.545684814,512.375244141,455.960266113,512.599975586,455.529815674,512.673706055,455.059417725,512.886474609,454.840545654,513.013000488,454.393463135,513.064697266,453.955322266,513.278442383,453.624542236,513.32220459,453.121337891,513.526794434,452.500366211,513.760620117,452.091766357,513.884277344,451.535705566,513.916259766,450.997375488,514.105712891,450.621704102,514.093261719,449.947845459,514.184082031,449.425445557,514.311157227,449.061767578,514.309082031,448.456268311,514.506103516,448.009338379,514.718444824,447.591339111,514.784729004,447.049407959,514.939575195,446.691253662,515.201538086,446.233398438,515.283569336,445.722198486,515.32800293,445.447357178,515.427368164,444.989898682,515.553710938,444.348999023,515.951538086,443.933685303,516.17980957,443.36026001,516.391174316,442.843231201,516.579345703,442.196594238,516.603393555,441.533813477,516.626953125,440.955200195,516.799804688,440.56854248,516.745239258,440.02331543,516.60546875,439.505096436,516.655822754,438.994628906,516.575195312,438.36151123,516.630249023,437.906158447,516.735351562,437.527832031,516.854370117,437.067565918,516.815551758,436.829406738,517.045654297,436.405670166,517.226867676,435.999237061,517.514892578,435.734558105,517.674926758,435.236419678,517.987792969,434.75100708,518.172668457,434.181396484,518.236450195,433.609710693,518.442382812,433.009124756,518.446594238,432.437316895,518.225341797,431.873840332,518.128295898,431.35345459,518.273742676,430.879302979,518.249267578,430.182800293,518.369506836,429.730621338,518.723754883,429.125793457,518.474121094,428.485839844,518.425231934,428.155517578,518.430786133,427.837341309,518.483886719,427.366729736,518.405395508,427.10333252,518.28112793,426.672668457,518.224487305,426.019470215,518.612731934,425.590942383,518.644714355,424.910644531,518.803588867,424.281555176,518.98815918,423.871856689,518.865600586,423.274291992,519.055541992,422.687652588,519.093383789,422.140258789,519.059448242,421.474945068,519.118408203,420.987518311,519.344360352
309,814.0,663.0,814.0,663.0,813.067871094,663.140686035,812.03692627,663.352416992,811.104919434,663.714904785,810.092773438,664.022033691,809.021728516,664.155578613,808.019897461,664.413757324,806.881103516,664.477050781,805.993835449,664.805847168,804.996948242,664.828186035,804.044128418,665.001220703,803.173828125,665.199584961,802.411315918,665.141601562,801.61895752,665.252563477,800.784179688,665.434448242,799.893798828,665.779724121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,543.0,382.0,543.0,382.0,542.117431641,382.074829102,541.116149902,382.269989014,540.2265625,382.509918213,539.329406738,382.77041626,538.297546387,382.903869629,537.431213379,383.030944824,536.367431641,383.016845703,535.577636719,383.154846191,534.751220703,383.182861328,533.844055176,383.353240967,533.105102539,383.529876709,532.427124023,383.421173096,531.682006836,383.466247559,530.923095703,383.593841553,530.110229492,383.717773438,529.157958984,383.777130127,528.32244873,383.91998291,527.321533203,383.996734619,526.386169434,384.131164551,525.488586426,384.13583374,524.563354492,384.168670654,523.671325684,384.444885254,522.856750488,384.545196533,521.930908203,384.686187744,521.157470703,384.973907471,520.463989258,385.03012085,519.676879883,385.134124756,518.783081055,385.264343262,518.035766602,385.273498535,517.187561035,385.484436035,516.647338867,385.651489258,515.905883789,385.650939941,515.063537598,385.816101074,514.413452148,385.836608887,513.671630859,385.943511963,512.730712891,386.123138428,511.96395874,386.195892334,511.037963867,386.205596924,510.153533936,386.422912598,509.413452148,386.33996582,508.447601318,386.422149658,507.638458252,386.592376709,506.949859619,386.566864014,506.053924561,386.687927246,505.264251709,386.842407227,504.532714844,386.886413574,503.692810059,386.964904785,502.930175781,387.201507568,502.161224365,387.235900879,501.269012451,387.204620361,500.761688232,387.247955322,499.889434814,387.292053223,498.925354004,387.66885376,498.153045654,387.841156006,497.272644043,388.001342773,496.376556396,388.086395264,495.384857178,388.07208252,494.361572266,388.063110352,493.387451172,388.157623291,492.652954102,388.064666748,491.825012207,387.94052124,490.931488037,387.929260254,490.048797607,387.869049072,489.083068848,387.868896484,488.231658936,387.924346924,487.571350098,387.987182617,486.729370117,387.918762207,486.007293701,388.086181641,485.241271973,388.213439941,484.374359131,388.45413208,483.784210205,388.595703125,482.872192383,388.876586914,481.984710693,389.017028809,481.030273438,389.000549316,480.056610107,389.156158447,479.084716797,389.131896973,478.189208984,388.916229248,477.220367432,388.787811279,476.327972412,388.881896973,475.498443604,388.873931885,474.470123291,388.952301025,473.567077637,389.19317627,472.569671631,388.993927002,471.566314697,388.913421631,470.826293945,388.860961914,470.030212402,388.872741699,469.17086792,388.774597168,468.598236084,388.677734375,467.778930664,388.550170898,466.676269531,388.860931396,465.869720459,388.848968506,464.790496826,388.958068848,463.797485352,389.059539795,462.906188965,388.930267334,461.940582275,389.040924072,460.897674561,389.051483154,460.004425049,388.974975586,458.99887085,389.029174805,458.090332031,389.19631958
311,385.0,667.0,385.0,667.0,384.447174072,667.050109863,383.870819092,667.328979492,383.406463623,667.678955078,382.856414795,667.849609375,382.016448975,667.84979248,381.479980469,668.215209961,380.570251465,668.180053711,379.986816406,668.585998535,379.485534668,668.352355957,378.936676025,668.688903809,378.42868042,669.029418945,377.897460938,669.125061035,377.451965332,669.18572998,377.07711792,669.450439453,376.440673828,669.548400879,375.683807373,669.688903809,375.101135254,669.820373535,374.395294189,670.129943848,373.862762451,670.28717041,373.250091553,670.394042969,372.667633057,670.392333984,372.015716553,670.686340332,371.466125488,670.914306641,370.834960938,671.05670166,370.380157471,671.344421387,369.926940918,671.431640625,369.332855225,671.553344727,368.754974365,671.794799805,368.170898438,671.867736816,367.699432373,672.080810547,367.369262695,672.278259277,366.932312012,672.250244141,366.345336914,672.445800781,365.981628418,672.541870117,365.371734619,672.674560547,364.689941406,672.91784668,364.209259033,673.105285645,363.628540039,673.087402344,362.976043701,673.363952637,362.461364746,673.216796875,361.807495117,673.371704102,361.102355957,673.557922363,360.938446045,673.58404541,360.19631958,673.698242188,359.755950928,673.952148438,359.205352783,674.040710449,358.508514404,673.968505859,358.263916016,674.367919922,357.845428467,674.513183594,357.280822754,674.630004883,356.939025879,674.791015625,356.339569092,674.898925781,355.730316162,675.281677246,355.285858154,675.545959473,354.746765137,675.798278809,354.063415527,675.904296875,353.278533936,675.928466797,352.513671875,675.924133301,351.903411865,676.08996582,351.373443604,676.08795166,350.869354248,675.976623535,350.212371826,676.032043457,349.65234375,675.961914062,348.951263428,676.066467285,348.406890869,676.12286377,348.019622803,676.220703125,347.520935059,676.192382812,347.231262207,676.53112793,346.863342285,676.784729004,346.326629639,677.052856445,346.097045898,677.175109863,345.54675293,677.51184082,344.998840332,677.743347168,344.257659912,677.802185059,343.733459473,677.952392578,343.035705566,677.957519531,342.3621521,677.915710449,341.683044434,677.749389648,341.085998535,677.875610352,340.615814209,677.919372559,339.930328369,678.109985352,339.39944458,678.401733398,338.755249023,678.221008301,338.100128174,678.231384277,337.732940674,678.21496582,337.31161499,678.283447266,336.836669922,678.18548584,336.363372803,678.089904785,335.870056152,678.128417969,335.18963623,678.396606445,334.625701904,678.547363281,333.89956665,678.639038086,333.244598389,678.818847656,332.72769165,678.79473877,332.027191162,678.888671875,331.295318604,678.961242676,330.799041748,678.804870605,330.164489746,679.010925293,329.739868164,679.240600586
312,845.0,618.0,845.0,618.0,844.180541992,618.11541748,843.266235352,618.311706543,842.486938477,618.627685547,841.625427246,618.903869629,840.621398926,619.09564209,839.755371094,619.311828613,838.672119141,619.376525879,837.898254395,619.641845703,837.067932129,619.752685547,836.174438477,619.912841797,835.505615234,620.13470459,834.887573242,620.081787109,834.139648438,620.13671875,833.427001953,620.30065918,832.70300293,620.605407715,831.762023926,620.744689941,830.929443359,620.981445312,829.971435547,621.135864258,829.04888916,621.355529785,828.150390625,621.474487305,827.262451172,621.488586426,826.444702148,621.804321289,825.698791504,621.926574707,824.81036377,622.090820312,824.061096191,622.462036133,823.300048828,622.620300293,822.52722168,622.824829102,821.721008301,623.045593262,820.942810059,623.172973633,820.150878906,623.425964355,819.590393066,623.626281738,818.883483887,623.755126953,818.086608887,623.942626953,817.489929199,623.99786377,816.72052002,624.183654785,815.844299316,624.486450195,815.093994141,624.67175293,814.159667969,624.750427246,813.364318848,624.967285156,812.704772949,624.931213379,811.707824707,625.106140137,810.910766602,625.297363281,810.223693848,625.349304199,809.28894043,625.563842773,808.60736084,625.84161377,807.809631348,625.935974121,806.968200684,626.116577148,806.238769531,626.421447754,805.532470703,626.587646484,804.746398926,626.596130371,804.159912109,626.720153809,803.411499023,626.816711426,802.456604004,627.140808105,801.79284668,627.379394531,800.939575195,627.694091797,800.057922363,627.863464355,799.082824707,627.905395508,798.074707031,627.978820801,797.164245605,628.165710449,796.482788086,628.187255859,795.658996582,628.158081055,794.815856934,628.232971191,793.978759766,628.27532959,793.032348633,628.397644043,792.235534668,628.535644531,791.620666504,628.683654785,790.868530273,628.620666504,815.535095215,624.29888916,814.890686035,624.544311523,814.080200195,624.828979492,813.635314941,624.928588867,812.836486816,625.224487305,811.968811035,625.491760254,811.084655762,625.541320801,810.164672852,625.809082031,809.245056152,625.824768066,808.35748291,625.673095703,807.44342041,625.624511719,806.68762207,625.812194824,805.862854004,625.829162598,804.889709473,625.960083008,804.078430176,626.193359375,803.145690918,626.059265137,802.182006836,625.989257812,801.551208496,625.945068359,800.895874023,625.982177734,800.110900879,625.896179199,799.605041504,625.821166992,798.834960938,625.75189209,797.85760498,626.079162598,797.09387207,626.058105469,796.074584961,626.221069336,795.126708984,626.367858887,794.346679688,626.221740723,793.4375,626.453186035,792.457458496,626.565612793,791.644714355,626.494018555,790.73425293,626.656433105,789.902404785,626.873474121
313,680.0,675.0,680.0,675.0,679.09161377,675.475158691,678.177490234,675.763000488,677.273925781,676.03338623,676.159484863,676.5390625,675.172912598,676.579040527,674.286499023,676.851867676,673.206848145,676.813598633,672.14642334,677.182800293,671.358886719,677.375305176,670.49609375,677.425476074,669.788085938,677.684509277,669.058837891,677.570983887,668.292114258,677.571289062,667.586608887,677.647888184,666.762145996,677.905456543,665.619812012,678.175537109,664.666137695,678.416931152,663.697265625,678.609619141,662.736999512,678.83972168,661.817810059,678.885498047,660.872070312,678.954833984,659.953613281,679.26184082,659.071105957,679.49432373,658.123474121,679.69354248,657.33001709,679.984130859,656.586975098,680.083068848,655.734741211,680.258483887,654.817321777,680.505310059,653.958679199,680.626586914,653.049926758,680.851806641,652.340698242,680.969238281,651.63269043,681.058959961,650.791259766,681.242614746,650.129455566,681.366821289,649.152832031,681.610046387,648.194335938,681.992980957,647.379882812,681.998413086,646.478210449,682.070617676,645.615661621,682.273254395,644.847290039,682.30645752,643.767211914,682.363769531,642.939331055,682.716186523,642.191223145,682.71673584,641.228149414,682.903503418,640.460632324,683.144958496,639.52557373,683.229919434,638.68572998,683.471374512,637.800598145,683.859985352,637.054931641,683.91607666,636.19140625,684.041748047,635.590576172,684.112854004,634.827636719,684.200256348,633.857543945,684.597412109,633.00958252,684.906494141,632.063415527,685.173034668,631.155822754,685.285888672,630.155273438,685.329467773,629.050231934,685.502746582,627.995361328,685.664611816,627.23248291,685.690612793,626.437438965,685.55456543,625.54876709,685.657653809,624.740905762,685.650268555,623.70916748,685.748474121,622.895507812,685.885742188,622.052246094,685.98651123,621.244934082,685.935241699,620.681396484,685.997314453,619.926513672,686.203491211,619.118896484,686.597167969,618.566650391,686.855712891,617.673156738,687.16986084,616.752807617,687.45111084,615.930419922,687.452575684,614.977722168,687.75592041,613.987854004,687.770019531,613.008422852,687.600646973,612.040161133,687.468017578,611.169128418,687.805847168,610.392883301,687.833190918,609.398254395,687.934082031,608.51159668,688.234375,607.425048828,688.054199219,606.468017578,688.059204102,605.823974609,687.97845459,605.02734375,687.985595703,604.223999023,687.973571777,603.665649414,687.869445801,602.880432129,687.85345459,601.927368164,688.270263672,601.107727051,688.254394531,600.049743652,688.401062012,599.106811523,688.499633789,598.279785156,688.466674805,597.284790039,688.928527832,596.186950684,688.904296875,595.241577148,688.751342773,594.276550293,688.950378418,593.388427734,689.565734863
314,917.0,678.0,917.0,678.0,916.038269043,678.094726562,914.952758789,678.335632324,914.023803711,678.661254883,912.925415039,678.954284668,911.749389648,679.097717285,910.682189941,679.399230957,909.408874512,679.53918457,908.490539551,679.751342773,907.414367676,679.797912598,906.303649902,679.955688477,905.40234375,680.199645996,904.624816895,680.172424316,903.698120117,680.231079102,902.726318359,680.414855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,560.0,546.0,560.0,546.0,559.118835449,546.117553711,558.136413574,546.342651367,557.289978027,546.655090332,556.288330078,546.935424805,555.257324219,547.077453613,554.302062988,547.261108398,553.173583984,547.25793457,552.309082031,547.427124023,551.508911133,547.387023926,550.533630371,547.687927246,549.828979492,547.966674805,549.110412598,547.87298584,548.293823242,547.904174805,547.556884766,547.94720459,546.700866699,548.129272461,545.700927734,548.282287598,544.819885254,548.445556641,543.805908203,548.615783691,542.819396973,548.83972168,541.834716797,548.854675293,540.832824707,548.882873535,539.966186523,549.146362305,539.072570801,549.241271973,538.15020752,549.387268066,537.34967041,549.752746582,536.583190918,549.815795898,535.728271484,549.958374023,534.841369629,550.104309082,533.980651855,550.138000488,533.136047363,550.155761719,532.435668945,550.430664062,531.670593262,550.375488281,530.843200684,550.652099609,530.109130859,550.64453125,529.233642578,550.84954834,528.264221191,550.99420166,527.449462891,551.096008301,526.533081055,551.100341797,525.653442383,551.128051758,524.846496582,551.077697754,523.813964844,551.312133789,522.922668457,551.461242676,522.144042969,551.424865723,521.135070801,551.672485352,520.358398438,551.876037598,519.525756836,551.905700684,518.623413086,551.973388672,517.805664062,552.258361816,516.99041748,552.274414062,516.053955078,552.488586426,515.399108887,552.597900391,514.631530762,552.740722656,513.563415527,553.118774414,512.795166016,553.513916016,511.851715088,553.740722656,510.884155273,553.948242188,509.847167969,554.02130127,508.741088867,554.043701172,507.749420166,554.246948242,506.94619751,554.197753906,506.028930664,554.125488281,505.094390869,554.156677246,504.191436768,554.330078125,503.144744873,554.352539062,502.331726074,554.509094238,501.605957031,554.688049316,500.775634766,554.754699707,500.119781494,554.827453613,499.378753662,555.135131836,498.557983398,555.388549805,498.004730225,555.470703125,497.106292725,555.988342285,496.178070068,556.214904785,495.214294434,556.440185547,494.22845459,556.686035156,493.248718262,556.723388672,492.299621582,556.549743652,491.357452393,556.475524902,490.467315674,556.695678711,489.633422852,556.734680176,488.554779053,556.924682617,487.742523193,557.21887207,486.784912109,557.093688965,485.761169434,557.053405762,485.02255249,557.044006348,484.225067139,557.159973145,483.397583008,557.085571289,482.873138428,557.039428711,482.038085938,556.902770996,480.985046387,557.153869629,480.147857666,557.299194336,479.150848389,557.401611328,478.190765381,557.715515137,477.352203369,557.463745117,476.40411377,557.774353027,475.435455322,557.899780273,474.754608154,557.823364258,474.059844971,557.873596191,473.478149414,558.081787109
316,431.0,676.0,431.0,676.0,430.47265625,676.108642578,429.849761963,676.412780762,429.311126709,676.716064453,428.773345947,677.011047363,428.043395996,677.219360352,427.469848633,677.422119141,426.700500488,677.444580078,426.188964844,677.703674316,425.657287598,677.69732666,425.103485107,677.941772461,424.71295166,678.14453125,424.329803467,678.075561523,423.926147461,678.170166016,423.507629395,678.254516602,422.990570068,678.525695801,422.363708496,678.666992188,421.803314209,678.845947266,421.110534668,678.982971191,420.527648926,679.175842285,419.938232422,679.295349121,419.353607178,679.400146484,418.830535889,679.732055664,418.299499512,679.906066895,417.738647461,680.01763916,417.282867432,680.376586914,416.874725342,680.479064941,416.331939697,680.708862305,415.768218994,680.854980469,415.300567627,680.947937012,414.846496582,681.125366211,414.558502197,681.318359375,414.089263916,681.365600586,413.606109619,681.600585938,413.252166748,681.653564453,412.799987793,681.882141113,412.112823486,682.034606934,411.719512939,682.168823242,411.080352783,682.205200195,410.572265625,682.436950684,410.097595215,682.388427734,409.465637207,682.57598877,408.886566162,682.721679688,408.552368164,682.719177246,407.935913086,682.897216797,407.398040771,683.061401367,406.942321777,683.14630127,406.349456787,683.279724121,405.985443115,683.651123047,405.502868652,683.729919434,405.017028809,683.817016602,404.749176025,683.982116699,404.198974609,684.072753906,403.606750488,684.507324219,403.056884766,684.784912109,402.463684082,684.980102539,401.83972168,685.149047852,401.193145752,685.192077637,400.485565186,685.203125,399.806121826,685.336975098,399.335388184,685.272216797,398.911132812,685.243774414,398.279418945,685.239501953,397.735778809,685.175048828,397.028015137,685.246887207,396.53515625,685.315673828,396.152587891,685.501647949,395.736572266,685.530517578,395.305664062,685.783691406,394.895019531,685.959899902,394.382598877,686.236022949,394.090667725,686.376037598,393.56817627,686.65032959,393.010650635,686.920837402,392.524475098,686.937011719,391.827209473,687.195617676,391.158966064,687.135559082,390.608581543,686.93548584,389.9972229,686.83404541,389.418304443,686.912231445,388.891204834,687.034545898,388.159881592,687.148254395,387.755462646,687.453125,387.029571533,687.23425293,386.383087158,687.261535645,386.046325684,687.270874023,385.689025879,687.29675293,385.169525146,687.242736816,384.964019775,687.143676758,384.454864502,687.106445312,383.829071045,687.403015137,383.318450928,687.59942627,395.4246521,689.578430176,419.725921631,644.331726074,419.111297607,644.190490723,418.454101562,644.336975098,417.679840088,644.384338379,417.019317627,644.27355957,416.295776367,644.369384766,415.713531494,644.627380371
